countfound,C1,C2,C3,C4,order,inning,C_sum,no1,no2,no3,no4,no5,no6,sum,D1,D2,D_sum,DClo0,
2,6,7,38,40,2,685,91,6,7,12,28,38,40,131,12,28,40,1,2,1,1,1,1,1,1,
2,7,24,37,40,1,16,108,6,7,24,37,38,40,152,6,38,44,1,1,1,1,1,2,1,1,
2,7,24,37,40,2,260,108,7,12,15,24,37,40,135,12,15,27,1,1,1,1,1,1,1,1,
2,7,37,38,40,1,16,122,6,7,24,37,38,40,152,6,24,30,1,1,1,2,2,1,1,1,
2,7,37,38,40,2,655,122,7,37,38,39,40,44,205,39,44,83,1,1,1,1,1,1,1,1,
2,14,18,20,23,1,20,75,10,14,18,20,23,30,115,10,30,40,1,1,1,1,1,1,1,1,
2,14,18,20,23,2,610,75,14,18,20,23,28,36,139,28,36,64,1,1,1,1,1,1,1,1,
2,6,12,17,32,1,21,67,6,12,17,18,31,32,116,18,31,49,1,1,1,1,1,1,1,1,
2,6,12,17,32,2,327,67,6,12,13,17,32,44,124,13,44,57,1,1,1,1,1,1,1,1,
2,6,12,18,31,1,21,67,6,12,17,18,31,32,116,17,32,49,1,1,1,1,1,2,1,1,
2,6,12,18,31,2,401,67,6,12,18,31,38,43,148,38,43,81,1,1,1,1,2,2,2,1,
2,6,18,31,32,1,21,87,6,12,17,18,31,32,116,12,17,29,2,1,1,1,1,1,1,2,
2,6,18,31,32,2,538,87,6,10,18,31,32,34,131,10,34,44,1,1,1,1,1,1,2,2,
2,17,18,31,32,1,21,98,6,12,17,18,31,32,116,6,12,18,1,1,1,1,1,1,2,1,
2,17,18,31,32,2,292,98,17,18,31,32,33,34,165,33,34,67,1,1,1,1,1,1,1,2,
2,5,13,18,42,1,23,78,5,13,17,18,33,42,128,17,33,50,1,1,1,1,1,1,1,1,
2,5,13,18,42,2,165,78,5,13,18,19,22,42,119,19,22,41,1,1,1,1,1,1,1,1,
2,5,7,20,25,1,26,57,4,5,7,18,20,25,79,4,18,22,1,1,1,1,1,1,1,1,
2,5,7,20,25,2,214,57,5,7,20,25,28,37,122,28,37,65,1,2,1,1,1,1,1,1,
2,9,18,23,35,1,28,85,9,18,23,25,35,37,147,25,37,62,1,1,1,1,1,1,1,1,
2,9,18,23,35,2,31,85,7,9,18,23,28,35,120,7,28,35,1,1,1,1,1,1,1,1,
2,1,5,13,34,1,29,53,1,5,13,34,39,40,132,39,40,79,1,1,1,1,1,1,1,1,
2,1,5,13,34,2,152,53,1,5,13,26,29,34,108,26,29,55,1,1,1,1,1,1,1,1,
2,8,17,35,36,1,30,96,8,17,20,35,36,44,160,20,44,64,1,1,1,1,1,1,2,2,
2,8,17,35,36,2,491,96,8,17,35,36,39,42,177,39,42,81,1,1,1,1,1,1,2,1,
2,17,20,35,36,1,30,108,8,17,20,35,36,44,160,8,44,52,1,2,1,1,2,2,1,2,
2,17,20,35,36,2,369,108,17,20,35,36,41,43,192,41,43,84,1,1,1,1,1,1,1,1,
2,17,20,35,44,1,30,116,8,17,20,35,36,44,160,8,36,44,1,2,1,1,1,2,1,2,
2,17,20,35,44,2,90,116,17,20,29,35,38,44,183,29,38,67,1,1,1,1,1,1,1,1,
2,17,35,36,44,1,30,132,8,17,20,35,36,44,160,8,20,28,2,2,1,2,1,1,1,2,
2,17,35,36,44,2,228,132,17,25,35,36,39,44,196,25,39,64,1,2,1,1,2,1,1,1,
2,20,35,36,44,1,30,135,8,17,20,35,36,44,160,8,17,25,1,2,1,2,1,1,1,2,
2,20,35,36,44,2,723,135,20,30,33,35,36,44,198,30,33,63,1,1,1,1,1,2,1,1,
2,14,19,25,34,1,32,92,6,14,19,25,34,44,142,6,44,50,1,1,1,1,1,2,1,1,
2,14,19,25,34,2,564,92,14,19,25,26,27,34,145,26,27,53,1,1,1,1,1,1,1,1,
2,14,25,34,44,1,32,117,6,14,19,25,34,44,142,6,19,25,1,2,1,1,1,1,1,1,
2,14,25,34,44,2,208,117,14,25,31,34,40,44,188,31,40,71,1,1,1,1,1,1,1,1,
2,4,7,33,40,1,33,84,4,7,32,33,40,41,157,32,41,73,1,1,1,1,1,1,1,1,
2,4,7,33,40,2,49,84,4,7,16,19,33,40,119,16,19,35,1,1,1,2,1,1,2,1,
2,32,33,40,41,1,33,146,4,7,32,33,40,41,157,4,7,11,1,1,1,1,1,1,1,1,
2,32,33,40,41,2,507,146,12,13,32,33,40,41,171,12,13,25,2,1,1,1,1,1,2,2,
2,2,3,11,26,1,35,42,2,3,11,26,37,43,122,37,43,80,1,1,1,1,1,1,1,1,
2,2,3,11,26,2,51,42,2,3,11,16,26,44,102,16,44,60,1,1,1,1,1,1,1,1,
2,3,11,37,43,1,35,94,2,3,11,26,37,43,122,2,26,28,1,1,1,1,1,1,1,1,
2,3,11,37,43,2,278,94,3,11,37,39,41,43,174,39,41,80,1,1,1,1,1,1,1,1,
2,16,17,22,37,1,38,92,16,17,22,30,37,43,165,30,43,73,1,1,1,1,1,1,1,1,
2,16,17,22,37,2,577,92,16,17,22,31,34,37,157,31,34,65,1,1,1,1,1,1,1,1,
2,6,7,21,43,1,39,77,6,7,13,15,21,43,105,13,15,28,1,1,1,1,1,1,1,1,
2,6,7,21,43,2,725,77,6,7,19,21,41,43,137,19,41,60,1,1,1,1,1,1,1,1,
2,13,15,21,43,1,39,92,6,7,13,15,21,43,105,6,7,13,1,1,1,1,1,1,1,1,
2,13,15,21,43,2,334,92,13,15,21,29,39,43,160,29,39,68,1,1,1,1,1,1,1,1,
2,13,23,35,43,1,41,114,13,20,23,35,38,43,172,20,38,58,1,1,1,1,1,1,1,2,
2,13,23,35,43,2,444,114,11,13,23,35,43,45,170,11,45,56,1,1,1,1,1,2,1,1,
2,23,35,38,43,1,41,139,13,20,23,35,38,43,172,13,20,33,1,1,2,1,1,1,1,1,
2,23,35,38,43,2,682,139,17,23,27,35,38,43,183,17,27,44,1,1,1,1,1,2,1,1,
2,17,18,19,23,1,42,77,17,18,19,21,23,32,130,21,32,53,1,1,1,1,1,1,1,1,
2,17,18,19,23,2,615,77,10,17,18,19,23,27,114,10,27,37,1,1,1,1,1,1,1,1,
2,31,35,38,44,1,43,148,6,31,35,38,39,44,193,6,39,45,1,1,1,1,1,1,1,1,
2,31,35,38,44,2,549,148,29,31,35,38,40,44,217,29,40,69,1,1,1,1,1,1,2,1,
2,11,21,30,45,1,44,107,3,11,21,30,38,45,148,3,38,41,1,1,1,1,1,1,1,1,
2,11,21,30,45,2,368,107,11,21,24,30,39,45,170,24,39,63,1,1,1,2,1,1,1,2,
2,1,10,20,35,1,45,66,1,10,20,27,33,35,126,27,33,60,1,1,1,1,1,1,1,1,
2,1,10,20,35,2,552,66,1,10,20,32,35,40,138,32,40,72,1,2,1,1,1,1,1,1,
2,20,27,33,35,1,45,115,1,10,20,27,33,35,126,1,10,11,1,1,1,1,1,1,1,1,
2,20,27,33,35,2,217,115,16,20,27,33,35,39,170,16,39,55,1,1,1,1,1,1,1,1,
2,8,13,23,31,1,46,75,8,13,15,23,31,38,128,15,38,53,1,1,1,1,1,1,1,1,
2,8,13,23,31,2,85,75,6,8,13,23,31,36,117,6,36,42,1,2,1,1,1,1,1,1,
2,14,26,31,45,1,47,116,14,17,26,31,36,45,169,17,36,53,1,1,1,1,1,1,1,1,
2,14,26,31,45,2,252,116,14,23,26,31,39,45,178,23,39,62,1,1,1,1,1,1,1,1,
2,17,26,36,45,1,47,124,14,17,26,31,36,45,169,14,31,45,1,1,1,1,1,1,1,1,
2,17,26,36,45,2,729,124,11,17,21,26,36,45,156,11,21,32,2,2,1,1,1,1,1,1,
2,6,10,37,38,1,48,91,6,10,18,26,37,38,135,18,26,44,1,1,1,1,1,1,1,2,
2,6,10,37,38,2,294,91,6,10,17,30,37,38,138,17,30,47,1,2,1,1,1,1,1,1,
2,10,26,37,38,1,48,111,6,10,18,26,37,38,135,6,18,24,1,1,1,1,2,1,1,1,
2,10,26,37,38,2,534,111,10,24,26,29,37,38,164,24,29,53,1,1,1,1,1,1,1,1,
2,4,7,19,40,1,49,70,4,7,16,19,33,40,119,16,33,49,1,1,1,2,1,1,1,1,
2,4,7,19,40,2,386,70,4,7,10,19,31,40,111,10,31,41,1,1,1,1,1,1,2,1,
2,7,16,33,40,1,49,96,4,7,16,19,33,40,119,4,19,23,1,1,1,1,2,1,1,1,
2,7,16,33,40,2,216,96,7,16,17,33,36,40,149,17,36,53,1,1,1,1,1,2,1,1,
2,2,15,22,44,1,50,83,2,10,12,15,22,44,105,10,12,22,1,1,1,1,1,1,1,1,
2,2,15,22,44,2,414,83,2,14,15,22,23,44,120,14,23,37,1,1,1,1,1,1,1,1,
2,11,16,26,44,1,51,97,2,3,11,16,26,44,102,2,3,5,1,1,1,1,1,1,1,1,
2,11,16,26,44,2,651,97,11,12,16,26,29,44,138,12,29,41,1,1,1,2,1,3,1,1,
2,2,4,15,20,1,52,41,2,4,15,16,20,29,86,16,29,45,1,1,1,1,1,2,1,1,
2,2,4,15,20,2,489,41,2,4,8,15,20,27,76,8,27,35,1,1,1,1,1,1,1,1,
2,2,15,20,29,1,52,66,2,4,15,16,20,29,86,4,16,20,2,1,1,1,1,1,1,1,
2,2,15,20,29,2,180,66,2,15,20,21,29,34,121,21,34,55,1,1,1,1,1,1,1,1,
2,17,31,37,40,1,55,125,17,21,31,37,40,44,190,21,44,65,1,1,1,1,1,1,1,1,
2,17,31,37,40,2,439,125,17,20,30,31,37,40,175,20,30,50,1,1,1,1,1,1,1,1,
2,7,10,29,44,1,57,90,7,10,16,25,29,44,131,16,25,41,1,1,1,1,1,1,1,1,
2,7,10,29,44,2,673,90,7,10,17,29,33,44,140,17,33,50,1,1,1,1,1,1,1,1,
2,6,29,39,41,1,59,115,6,29,36,39,41,45,196,36,45,81,1,1,1,1,1,1,1,1,
2,6,29,39,41,2,471,115,6,13,29,37,39,41,165,13,37,50,1,1,1,1,1,1,1,1,
2,8,36,39,42,1,60,125,2,8,25,36,39,42,152,2,25,27,1,1,1,1,1,1,1,1,
2,8,36,39,42,2,491,125,8,17,35,36,39,42,177,17,35,52,1,1,1,1,1,1,1,1,
2,14,15,19,43,1,61,91,14,15,19,30,38,43,159,30,38,68,1,1,1,1,1,1,1,1,
2,14,15,19,43,2,574,91,14,15,16,19,25,43,132,16,25,41,1,1,1,1,1,1,1,1,
2,3,8,15,27,1,62,53,3,8,15,27,29,35,117,29,35,64,1,1,2,1,1,1,1,1,
2,3,8,15,27,2,296,53,3,8,15,27,30,45,128,30,45,75,1,1,1,1,1,1,1,1,
2,3,8,27,29,1,62,67,3,8,15,27,29,35,117,15,35,50,2,1,1,1,1,1,1,1,
2,3,8,27,29,2,271,67,3,8,9,27,29,40,116,9,40,49,1,1,1,1,1,1,1,1,
2,14,15,18,21,1,64,68,14,15,18,21,26,36,130,26,36,62,2,1,2,1,2,2,2,1,
2,14,15,18,21,2,640,68,14,15,18,21,26,35,129,26,35,61,2,1,2,1,2,1,2,2,
2,14,15,18,26,1,64,73,14,15,18,21,26,36,130,21,36,57,2,1,2,1,2,2,2,1,
2,14,15,18,26,2,640,73,14,15,18,21,26,35,129,21,35,56,2,1,2,2,2,1,2,1,
2,14,15,21,26,1,64,76,14,15,18,21,26,36,130,18,36,54,2,1,2,1,2,1,2,1,
2,14,15,21,26,2,640,76,14,15,18,21,26,35,129,18,35,53,2,1,2,2,2,1,2,1,
2,14,18,21,26,1,64,79,14,15,18,21,26,36,130,15,36,51,2,2,2,2,2,1,2,1,
2,14,18,21,26,2,640,79,14,15,18,21,26,35,129,15,35,50,2,1,2,1,2,1,2,1,
2,14,18,21,36,1,64,89,14,15,18,21,26,36,130,15,26,41,2,2,1,2,1,1,1,1,
2,14,18,21,36,2,357,89,10,14,18,21,36,37,136,10,37,47,1,1,1,1,1,1,1,2,
2,14,18,26,36,1,64,94,14,15,18,21,26,36,130,15,21,36,2,2,1,2,1,1,1,1,
2,14,18,26,36,2,193,94,6,14,18,26,36,39,139,6,39,45,1,1,1,1,1,1,1,1,
2,15,18,21,26,1,64,80,14,15,18,21,26,36,130,14,36,50,2,1,2,1,2,1,2,1,
2,15,18,21,26,2,640,80,14,15,18,21,26,35,129,14,35,49,2,2,2,1,2,1,2,1,
2,4,25,33,36,1,65,98,4,25,33,36,40,43,181,40,43,83,1,1,1,1,1,1,1,1,
2,4,25,33,36,2,324,98,2,4,21,25,33,36,121,2,21,23,1,1,1,1,1,1,1,2,
2,3,10,36,38,1,67,87,3,7,10,15,36,38,109,7,15,22,1,1,1,1,1,1,1,1,
2,3,10,36,38,2,701,87,3,10,14,16,36,38,117,14,16,30,1,1,1,1,1,1,1,1,
2,2,4,11,17,1,72,34,2,4,11,17,26,27,87,26,27,53,1,1,1,2,1,2,1,1,
2,2,4,11,17,2,666,34,2,4,6,11,17,28,68,6,28,34,1,1,1,1,1,1,1,1,
2,2,4,17,27,1,72,50,2,4,11,17,26,27,87,11,26,37,2,1,1,1,2,1,1,1,
2,2,4,17,27,2,732,50,2,4,5,17,27,32,87,5,32,37,1,1,1,1,1,1,1,1,
2,2,11,17,27,1,72,57,2,4,11,17,26,27,87,4,26,30,2,1,1,1,2,1,1,1,
2,2,11,17,27,2,736,57,2,11,17,18,21,27,96,18,21,39,1,1,1,1,1,1,1,1,
2,3,18,32,40,1,73,93,3,12,18,32,40,43,148,12,43,55,1,1,1,1,1,1,1,1,
2,3,18,32,40,2,410,93,1,3,18,32,40,41,135,1,41,42,1,1,1,1,1,1,1,1,
2,1,3,15,25,1,76,44,1,3,15,22,25,37,103,22,37,59,1,1,1,1,1,1,1,1,
2,1,3,15,25,2,206,44,1,2,3,15,20,25,66,2,20,22,1,1,1,2,1,1,1,1,
2,18,29,32,43,1,77,122,2,18,29,32,43,44,168,2,44,46,1,1,1,1,1,1,1,1,
2,18,29,32,43,2,322,122,9,18,29,32,38,43,169,9,38,47,1,1,1,1,1,1,1,1,
2,10,13,25,29,1,78,77,10,13,25,29,33,35,145,33,35,68,1,1,1,1,1,1,2,1,
2,10,13,25,29,2,277,77,10,12,13,15,25,29,104,12,15,27,1,1,1,1,1,1,1,1,
2,13,25,29,33,1,78,100,10,13,25,29,33,35,145,10,35,45,2,1,1,1,1,1,1,1,
2,13,25,29,33,2,635,100,11,13,25,26,29,33,137,11,26,37,1,1,1,1,1,1,1,1,
2,3,24,30,32,1,79,89,3,12,24,27,30,32,128,12,27,39,1,1,1,1,1,1,1,1,
2,3,24,30,32,2,203,89,1,3,11,24,30,32,101,1,11,12,1,1,1,1,1,1,1,1,
2,7,11,13,33,1,81,64,5,7,11,13,20,33,89,5,20,25,1,1,1,1,1,1,1,1,
2,7,11,13,33,2,301,64,7,11,13,33,37,43,144,37,43,80,1,1,1,1,1,1,2,1,
2,15,17,19,34,1,83,85,6,10,15,17,19,34,101,6,10,16,1,1,1,1,1,1,1,1,
2,15,17,19,34,2,314,85,15,17,19,34,38,41,164,38,41,79,1,1,1,1,1,2,1,1,
2,8,13,23,36,1,85,80,6,8,13,23,31,36,117,6,31,37,1,2,1,1,1,1,1,1,
2,8,13,23,36,2,473,80,8,13,20,22,23,36,122,20,22,42,1,1,1,1,1,1,1,1,
2,1,20,24,30,1,88,75,1,17,20,24,30,41,133,17,41,58,1,1,1,1,1,1,1,1,
2,1,20,24,30,2,254,75,1,5,19,20,24,30,99,5,19,24,1,2,1,1,1,1,1,1,
2,4,26,28,40,1,89,98,4,26,28,29,33,40,160,29,33,62,1,1,1,1,1,2,1,1,
2,4,26,28,40,2,557,98,4,20,26,28,35,40,153,20,35,55,1,1,1,1,1,1,1,1,
2,4,28,33,40,1,89,105,4,26,28,29,33,40,160,26,29,55,1,1,2,1,1,1,1,1,
2,4,28,33,40,2,383,105,4,15,28,33,37,40,157,15,37,52,1,1,1,1,1,1,1,1,
2,29,35,38,44,1,90,146,17,20,29,35,38,44,183,17,20,37,1,1,1,1,1,1,1,1,
2,29,35,38,44,2,549,146,29,31,35,38,40,44,217,31,40,71,1,1,1,1,1,1,2,1,
2,22,24,36,38,1,93,120,6,22,24,36,38,44,170,6,44,50,1,1,1,1,1,1,1,1,
2,22,24,36,38,2,384,120,11,22,24,32,36,38,163,11,32,43,1,1,1,1,1,1,1,1,
2,8,17,27,31,1,95,83,8,17,27,31,34,43,160,34,43,77,1,2,1,1,1,1,1,1,
2,8,17,27,31,2,630,83,8,17,21,24,27,31,128,21,24,45,1,1,1,1,1,1,1,1,
2,8,17,27,43,1,95,95,8,17,27,31,34,43,160,31,34,65,2,1,1,1,1,1,1,1,
2,8,17,27,43,2,546,95,8,17,20,27,37,43,152,20,37,57,1,1,1,1,1,1,1,1,
2,27,31,34,43,1,95,135,8,17,27,31,34,43,160,8,17,25,1,1,1,1,1,1,1,1,
2,27,31,34,43,2,508,135,5,27,31,34,35,43,175,5,35,40,1,1,1,1,1,1,1,1,
2,6,7,15,20,1,97,48,6,7,14,15,20,36,98,14,36,50,1,1,1,1,1,1,1,1,
2,6,7,15,20,2,636,48,6,7,15,16,20,31,95,16,31,47,1,1,1,1,1,1,1,1,
2,1,3,29,37,1,99,70,1,3,10,27,29,37,107,10,27,37,1,1,1,1,1,1,1,1,
2,1,3,29,37,2,205,70,1,3,21,29,35,37,126,21,35,56,1,1,1,1,1,1,1,1,
2,1,7,23,42,1,100,73,1,7,11,23,37,42,121,11,37,48,1,1,1,2,1,1,1,1,
2,1,7,23,42,2,628,73,1,7,12,15,23,42,100,12,15,27,2,1,1,1,1,1,1,1,
2,1,3,32,45,1,101,81,1,3,17,32,35,45,133,17,35,52,1,1,1,1,1,1,1,1,
2,1,3,32,45,2,484,81,1,3,27,28,32,45,136,27,28,55,1,1,1,1,1,1,1,1,
2,5,14,27,30,1,103,76,5,14,15,27,30,45,136,15,45,60,1,1,1,1,1,1,1,1,
2,5,14,27,30,2,333,76,5,14,27,30,39,43,158,39,43,82,1,1,1,1,1,1,1,1,
2,15,27,30,45,1,103,117,5,14,15,27,30,45,136,5,14,19,1,1,1,1,1,1,1,1,
2,15,27,30,45,2,296,117,3,8,15,27,30,45,128,3,8,11,1,1,1,1,1,1,1,1,
2,4,12,24,33,1,106,73,4,10,12,22,24,33,105,10,22,32,1,1,1,1,1,1,1,1,
2,4,12,24,33,2,598,73,4,12,24,33,38,45,156,38,45,83,1,1,1,1,1,1,2,1,
2,7,22,23,29,1,108,81,7,18,22,23,29,44,143,18,44,62,1,1,1,1,1,1,1,1,
2,7,22,23,29,2,110,81,7,20,22,23,29,43,144,20,43,63,1,1,1,1,1,1,1,1,
2,1,5,34,36,1,109,76,1,5,34,36,42,44,162,42,44,86,1,1,1,1,1,1,1,2,
2,1,5,34,36,2,503,76,1,5,27,30,34,36,133,27,30,57,1,1,1,1,1,1,2,1,
2,5,34,36,44,1,109,119,1,5,34,36,42,44,162,1,42,43,2,1,1,1,1,1,1,1,
2,5,34,36,44,2,117,119,5,10,22,34,36,44,151,10,22,32,1,1,1,1,1,1,2,2,
2,7,20,22,43,1,110,92,7,20,22,23,29,43,144,23,29,52,1,1,1,1,1,1,1,1,
2,7,20,22,43,2,126,92,7,20,22,27,40,43,159,27,40,67,1,2,1,1,1,1,1,1,
2,7,33,36,40,1,111,116,7,18,31,33,36,40,165,18,31,49,1,1,1,1,1,1,1,1,
2,7,33,36,40,2,216,116,7,16,17,33,36,40,149,16,17,33,1,1,2,1,1,1,1,1,
2,1,6,9,28,1,115,44,1,2,6,9,25,28,71,2,25,27,1,1,1,1,1,1,1,1,
2,1,6,9,28,2,328,44,1,6,9,16,17,28,77,16,17,33,1,1,1,2,1,1,1,1,
2,10,22,34,36,1,117,102,5,10,22,34,36,44,151,5,44,49,1,2,1,2,1,2,1,2,
2,10,22,34,36,2,440,102,10,22,28,34,36,44,174,28,44,72,1,2,1,2,1,2,1,2,
2,10,22,34,44,1,117,110,5,10,22,34,36,44,151,5,36,41,1,2,1,2,1,2,1,2,
2,10,22,34,44,2,440,110,10,22,28,34,36,44,174,28,36,64,1,2,1,2,1,2,1,2,
2,10,22,36,44,1,117,112,5,10,22,34,36,44,151,5,34,39,1,2,1,2,1,2,1,2,
2,10,22,36,44,2,440,112,10,22,28,34,36,44,174,28,34,62,1,2,1,2,1,2,1,2,
2,10,34,36,44,1,117,124,5,10,22,34,36,44,151,5,22,27,1,2,1,2,1,2,2,2,
2,10,34,36,44,2,440,124,10,22,28,34,36,44,174,22,28,50,2,1,2,1,2,1,2,1,
2,22,34,36,44,1,117,136,5,10,22,34,36,44,151,5,10,15,1,2,1,2,1,2,2,2,
2,22,34,36,44,2,440,136,10,22,28,34,36,44,174,10,28,38,2,1,2,1,2,1,2,1,
2,3,4,17,19,1,118,43,3,4,10,17,19,22,75,10,22,32,1,1,1,1,1,1,1,1,
2,3,4,17,19,2,330,43,3,4,16,17,19,20,79,16,20,36,1,1,1,1,1,1,2,1,
2,3,11,13,21,1,119,48,3,11,13,14,17,21,79,14,17,31,1,1,1,1,1,1,1,1,
2,3,11,13,21,2,698,48,3,11,13,21,33,37,118,33,37,70,1,1,1,1,1,1,1,1,
2,16,17,36,40,1,122,109,1,11,16,17,36,40,121,1,11,12,1,1,1,1,1,1,1,1,
2,16,17,36,40,2,216,109,7,16,17,33,36,40,149,7,33,40,1,1,1,1,1,1,1,1,
